outputscale,omega,lml
-2.705000000000000071e+00,-6.000000000000000000e+00,-4.924063051217581177e+11
-2.660000000000000142e+00,-6.000000000000000000e+00,-4.923560506977359619e+11
-2.615000000000000213e+00,-6.000000000000000000e+00,-4.923005841820739136e+11
-2.570000000000000284e+00,-6.000000000000000000e+00,-4.922388263710388794e+11
-2.524999999999999911e+00,-6.000000000000000000e+00,-4.921708721761868896e+11
-2.479999999999999982e+00,-6.000000000000000000e+00,-4.920953359718063354e+11
-2.435000000000000053e+00,-6.000000000000000000e+00,-4.920118396729157104e+11
-2.390000000000000124e+00,-6.000000000000000000e+00,-4.919194915838688354e+11
-2.345000000000000195e+00,-6.000000000000000000e+00,-4.918176018727146606e+11
-2.300000000000000266e+00,-6.000000000000000000e+00,-4.917050325625589600e+11
-2.254999999999999893e+00,-6.000000000000000000e+00,-4.915801645669718018e+11
-2.209999999999999964e+00,-6.000000000000000000e+00,-4.914432827640487061e+11
-2.165000000000000036e+00,-6.000000000000000000e+00,-4.912909628554343872e+11
-2.120000000000000107e+00,-6.000000000000000000e+00,-4.911243795672796021e+11
-2.075000000000000178e+00,-6.000000000000000000e+00,-4.909406801798922729e+11
-2.030000000000000249e+00,-6.000000000000000000e+00,-4.907363522117291870e+11
-1.985000000000000320e+00,-6.000000000000000000e+00,-4.905132626303218994e+11
-1.939999999999999947e+00,-6.000000000000000000e+00,-4.902676817414387817e+11
-1.895000000000000018e+00,-6.000000000000000000e+00,-4.899976354204897461e+11
-1.850000000000000089e+00,-6.000000000000000000e+00,-4.897008886576629028e+11
-1.805000000000000160e+00,-6.000000000000000000e+00,-4.893771123323287354e+11
-1.760000000000000231e+00,-6.000000000000000000e+00,-4.890216755566787109e+11
-1.715000000000000302e+00,-6.000000000000000000e+00,-4.886303460433239136e+11
-1.669999999999999929e+00,-6.000000000000000000e+00,-4.882072791260446167e+11
-1.625000000000000000e+00,-6.000000000000000000e+00,-4.877438464012267456e+11
-1.580000000000000071e+00,-6.000000000000000000e+00,-4.872380900768204346e+11
-1.535000000000000142e+00,-6.000000000000000000e+00,-4.866885649618067627e+11
-1.490000000000000213e+00,-6.000000000000000000e+00,-4.860912528221485596e+11
-1.445000000000000284e+00,-6.000000000000000000e+00,-4.854456695757071533e+11
-1.400000000000000355e+00,-6.000000000000000000e+00,-4.847522736039972534e+11
-1.354999999999999982e+00,-6.000000000000000000e+00,-4.840031327605545044e+11
