outputscale,omega,lml
-3.560000000000000053e+00,-6.000000000000000000e+00,-1.669145588702843323e+11
-3.515000000000000124e+00,-6.000000000000000000e+00,-1.668910692112799683e+11
-3.469999999999999751e+00,-6.000000000000000000e+00,-1.668667655894512634e+11
-3.424999999999999822e+00,-6.000000000000000000e+00,-1.668413874265515747e+11
-3.379999999999999893e+00,-6.000000000000000000e+00,-1.668146571440082092e+11
-3.334999999999999964e+00,-6.000000000000000000e+00,-1.667863068935082092e+11
-3.290000000000000036e+00,-6.000000000000000000e+00,-1.667560412144522705e+11
-3.245000000000000107e+00,-6.000000000000000000e+00,-1.667235171040161743e+11
-3.200000000000000178e+00,-6.000000000000000000e+00,-1.666883988136836243e+11
-3.155000000000000249e+00,-6.000000000000000000e+00,-1.666502954236146545e+11
-3.110000000000000320e+00,-6.000000000000000000e+00,-1.666088680512184448e+11
-3.065000000000000391e+00,-6.000000000000000000e+00,-1.665635872330673218e+11
-3.020000000000000018e+00,-6.000000000000000000e+00,-1.665140410323286743e+11
-2.975000000000000089e+00,-6.000000000000000000e+00,-1.664596820535566406e+11
-2.930000000000000160e+00,-6.000000000000000000e+00,-1.663999137032380981e+11
-2.885000000000000231e+00,-6.000000000000000000e+00,-1.663341684615873413e+11
-2.839999999999999858e+00,-6.000000000000000000e+00,-1.662617782180788574e+11
-2.794999999999999929e+00,-6.000000000000000000e+00,-1.661818764116414795e+11
-2.750000000000000000e+00,-6.000000000000000000e+00,-1.660937187729185181e+11
-2.705000000000000071e+00,-6.000000000000000000e+00,-1.659963976242406921e+11
-2.660000000000000142e+00,-6.000000000000000000e+00,-1.658889038074337158e+11
-2.615000000000000213e+00,-6.000000000000000000e+00,-1.657701034999623413e+11
-2.570000000000000284e+00,-6.000000000000000000e+00,-1.656388366590832214e+11
-2.524999999999999911e+00,-6.000000000000000000e+00,-1.654938598485707703e+11
-2.479999999999999982e+00,-6.000000000000000000e+00,-1.653335282215824585e+11
-2.435000000000000053e+00,-6.000000000000000000e+00,-1.651563461619144592e+11
-2.390000000000000124e+00,-6.000000000000000000e+00,-1.649606284595230103e+11
-2.345000000000000195e+00,-6.000000000000000000e+00,-1.647443234326014099e+11
-2.300000000000000266e+00,-6.000000000000000000e+00,-1.645056126467989807e+11
-2.254999999999999893e+00,-6.000000000000000000e+00,-1.642417775247888794e+11
-2.209999999999999964e+00,-6.000000000000000000e+00,-1.639508167661809692e+11
-2.165000000000000036e+00,-6.000000000000000000e+00,-1.636296235604411926e+11
-2.120000000000000107e+00,-6.000000000000000000e+00,-1.632755053182217407e+11
-2.075000000000000178e+00,-6.000000000000000000e+00,-1.628854762140294495e+11
-2.030000000000000249e+00,-6.000000000000000000e+00,-1.624558247938622742e+11
-1.985000000000000320e+00,-6.000000000000000000e+00,-1.619828030706909485e+11
-1.939999999999999947e+00,-6.000000000000000000e+00,-1.614627022684432678e+11
-1.895000000000000018e+00,-6.000000000000000000e+00,-1.608914276510679626e+11
